listener_id,country,age_group,gender,subscription_type,signup_date
1884,Germany,18-24,Female,free,2022-04-21
1885,USA,45+,Female,free,2023-01-16
1886,India,35-44,Male,free,2024-04-04
1887,UK,35-44,Male,free,2023-08-24
1888,India,25-34,Male,free,2024-06-17
1889,Germany,35-44,Other,premium,2022-06-07
1890,USA,45+,Male,premium,2023-12-29
1891,Canada,35-44,Other,free,2024-06-14
1892,USA,25-34,Male,premium,2024-03-23
1893,Germany,45+,Female,free,2023-07-02
1894,USA,18-24,Female,premium,2023-08-22
1895,USA,25-34,Other,free,2022-04-28
1896,Germany,18-24,Female,free,2022-11-24
1897,Australia,45+,Other,free,2024-08-17
1898,USA,25-34,Other,free,2023-11-25
1899,UK,25-34,Female,premium,2022-03-09
1900,UK,45+,Other,premium,2023-03-10
1901,USA,35-44,Female,free,2022-12-25
1902,Australia,25-34,Male,free,2023-11-02
1903,Canada,25-34,Male,premium,2024-03-07
1904,Germany,18-24,Female,premium,2023-03-19
1905,UK,35-44,Female,free,2022-06-13
1906,Canada,18-24,Female,free,2024-08-30
1907,USA,18-24,Female,free,2022-12-27
1908,Canada,35-44,Male,free,2023-08-08
1909,India,35-44,Other,free,2022-04-29
1910,UK,45+,Other,free,2024-05-02
1911,USA,35-44,Male,premium,2022-07-14
1912,Germany,25-34,Other,free,2023-08-24
1913,Australia,35-44,Male,premium,2024-05-06
1914,USA,45+,Other,premium,2023-08-11
1915,Germany,45+,Female,premium,2024-01-03
1916,Australia,45+,Female,free,2023-10-13
1917,Australia,35-44,Female,premium,2024-06-02
1918,USA,35-44,Male,free,2024-06-25
1919,Canada,18-24,Male,free,2022-08-29
1920,Canada,18-24,Other,free,2023-05-24
1921,Australia,25-34,Other,free,2023-10-28
1922,Canada,18-24,Other,premium,2023-07-19
1923,India,25-34,Male,premium,2022-05-22
1924,Australia,45+,Other,free,2024-04-11
1925,Australia,18-24,Female,free,2024-09-02
1926,Germany,35-44,Other,free,2024-06-24
1927,Canada,18-24,Female,free,2022-01-31
1928,Australia,25-34,Male,premium,2022-08-11
1929,India,18-24,Female,free,2024-03-14
1930,Germany,45+,Female,premium,2022-09-23
1931,USA,35-44,Female,free,2022-10-09
1932,Australia,25-34,Male,free,2024-02-27
1933,India,35-44,Male,free,2023-01-16
1934,UK,35-44,Male,free,2023-07-10
1935,India,25-34,Male,free,2022-03-03
1936,India,35-44,Other,premium,2023-12-14
1937,Germany,35-44,Male,premium,2024-04-26
1938,USA,18-24,Female,free,2023-06-05
1939,UK,35-44,Male,free,2022-03-12
1940,Canada,35-44,Other,free,2023-08-25
1941,Canada,35-44,Other,free,2023-06-20
1942,India,35-44,Other,free,2022-05-20
1943,Germany,25-34,Female,free,2022-11-12
1944,Germany,45+,Male,premium,2022-12-06
1945,Canada,18-24,Male,premium,2024-06-06
1946,UK,35-44,Male,premium,2023-08-13
1947,USA,35-44,Female,free,2023-12-27
1948,UK,25-34,Female,premium,2023-06-12
1949,Australia,45+,Other,free,2023-06-25
1950,Australia,35-44,Other,free,2023-02-20
1951,USA,25-34,Male,premium,2023-04-12
1952,Canada,18-24,Female,free,2023-01-10
1953,USA,18-24,Female,free,2022-10-18
1954,Germany,35-44,Male,premium,2022-02-12
1955,Australia,35-44,Male,premium,2024-05-13
1956,India,45+,Other,premium,2024-06-05
1957,India,45+,Other,free,2022-02-22
1958,Canada,35-44,Other,free,2024-02-27
1959,Germany,25-34,Male,premium,2024-06-01
1960,UK,45+,Male,free,2022-08-20
1961,Germany,35-44,Other,free,2022-07-31
1962,India,45+,Other,free,2022-01-08
1963,India,35-44,Female,free,2023-09-26
1964,Australia,18-24,Female,free,2023-04-28
1965,Germany,35-44,Other,free,2022-02-11
1966,Germany,18-24,Other,free,2022-11-29
1967,India,45+,Female,free,2022-08-21
1968,UK,35-44,Other,free,2022-03-11
1969,Canada,45+,Female,free,2024-05-28
1970,Canada,18-24,Female,premium,2022-01-16
1971,Germany,35-44,Female,free,2022-03-10
1972,Canada,45+,Male,free,2022-02-22
1973,India,18-24,Male,premium,2023-11-16
1974,India,45+,Other,free,2024-08-04
1975,Germany,25-34,Female,free,2024-09-20
1976,Germany,18-24,Male,free,2024-02-13
1977,Australia,18-24,Other,premium,2023-01-14
1978,Germany,18-24,Other,premium,2024-03-11
1979,UK,35-44,Other,premium,2023-04-08
1980,Canada,35-44,Other,premium,2023-06-11
1981,Germany,35-44,Other,free,2024-02-21
1982,USA,25-34,Female,free,2023-11-10
1983,Australia,25-34,Other,free,2022-03-04
1984,USA,18-24,Female,free,2022-09-18
1985,India,25-34,Male,premium,2023-05-15
1986,Canada,45+,Other,free,2022-05-01
1987,Germany,18-24,Male,free,2024-05-07
1988,USA,18-24,Female,premium,2022-08-28
1989,Canada,45+,Female,free,2023-04-10
1990,India,18-24,Male,free,2022-04-17
1991,UK,25-34,Other,free,2022-06-29
1992,Australia,35-44,Other,free,2022-01-16
1993,Canada,45+,Male,free,2022-12-21
1994,Canada,25-34,Male,free,2024-07-22
1995,UK,45+,Male,free,2022-11-05
1996,Canada,45+,Other,premium,2023-12-28
1997,India,18-24,Other,premium,2023-08-12
1998,India,18-24,Other,free,2024-01-07
1999,UK,25-34,Male,free,2023-08-28
2000,Australia,45+,Other,premium,2022-06-30
2001,Germany,18-24,Female,premium,2022-06-23
2002,USA,18-24,Male,free,2022-12-20
2003,Germany,45+,Other,free,2022-12-20
2004,Canada,25-34,Male,premium,2022-08-07
2005,USA,25-34,Female,free,2023-10-17
2006,UK,45+,Female,free,2022-11-11
2007,UK,25-34,Male,free,2023-03-10
2008,Australia,18-24,Male,free,2024-06-23
2009,USA,45+,Female,free,2022-10-09
2010,India,18-24,Male,free,2022-09-16
2011,USA,35-44,Female,premium,2024-05-17
2012,Canada,35-44,Female,free,2023-07-13
2013,India,25-34,Other,free,2022-01-05
2014,UK,35-44,Male,free,2023-07-28
2015,USA,18-24,Male,premium,2024-09-06
2016,Germany,35-44,Other,free,2023-08-19
2017,Australia,18-24,Female,free,2023-10-07
2018,Germany,25-34,Male,free,2023-01-29
2019,Australia,25-34,Other,premium,2022-12-02
2020,Canada,18-24,Other,free,2022-03-04
2021,Germany,35-44,Male,free,2024-03-03
2022,USA,25-34,Other,free,2022-02-13
2023,USA,45+,Female,premium,2022-06-02
2024,Germany,25-34,Other,free,2024-07-14
2025,USA,35-44,Female,premium,2024-02-21
2026,Canada,45+,Female,premium,2024-05-03
2027,India,35-44,Male,premium,2023-11-14
2028,Canada,18-24,Other,free,2022-06-05
2029,Australia,45+,Female,premium,2023-04-23
2030,Canada,35-44,Female,free,2022-10-02
2031,Australia,45+,Other,free,2022-12-24
2032,USA,35-44,Female,premium,2023-03-02
2033,India,45+,Other,free,2023-06-16
2034,USA,35-44,Male,free,2023-04-28
2035,UK,18-24,Female,free,2022-08-02
2036,USA,45+,Female,free,2022-03-20
2037,Australia,45+,Other,free,2022-05-19
2038,USA,45+,Other,premium,2024-08-07
2039,USA,45+,Other,premium,2022-04-08
2040,India,18-24,Other,free,2024-06-07
2041,USA,45+,Female,free,2023-10-26
2042,India,25-34,Male,premium,2022-07-17
2043,Germany,18-24,Male,free,2024-02-24
2044,UK,25-34,Male,free,2022-06-05
2045,India,45+,Male,free,2022-02-19
2046,Australia,35-44,Other,free,2023-04-24
2047,Germany,25-34,Female,free,2022-08-16
2048,India,45+,Female,free,2024-08-08
2049,India,25-34,Female,free,2023-04-02
2050,UK,45+,Other,free,2023-06-06
2051,Australia,45+,Female,free,2022-05-29
2052,Canada,45+,Other,premium,2022-02-27
2053,Canada,35-44,Female,premium,2022-06-11
2054,India,25-34,Male,free,2024-05-12
2055,USA,18-24,Other,free,2023-04-22
2056,Australia,18-24,Female,premium,2022-04-17
2057,Germany,18-24,Male,free,2023-03-03
2058,USA,18-24,Male,premium,2023-01-30
2059,USA,45+,Male,free,2024-03-11
2060,Australia,25-34,Other,premium,2022-07-05
2061,India,25-34,Other,free,2023-07-12
2062,India,35-44,Female,free,2024-08-14
2063,India,25-34,Male,premium,2023-03-22
2064,India,25-34,Female,free,2023-10-03
2065,Canada,25-34,Female,free,2024-07-05
2066,India,35-44,Male,free,2024-04-09
2067,Canada,18-24,Female,premium,2023-03-24
2068,Canada,25-34,Other,free,2022-03-28
2069,India,35-44,Female,free,2022-09-06
2070,UK,35-44,Male,free,2024-04-20
2071,Germany,45+,Other,free,2023-03-16
2072,USA,35-44,Other,free,2022-09-14
2073,Canada,18-24,Female,free,2022-10-04
2074,Australia,25-34,Female,free,2024-02-29
2075,Australia,35-44,Other,free,2023-03-14
2076,Germany,18-24,Female,free,2023-05-31
2077,Australia,35-44,Male,free,2023-07-31
2078,UK,35-44,Female,free,2024-08-04
2079,Australia,35-44,Female,free,2022-07-21
2080,USA,35-44,Other,premium,2023-07-29
2081,USA,35-44,Female,free,2023-10-17
2082,Canada,18-24,Female,premium,2024-01-26
2083,India,25-34,Female,free,2024-03-14
2084,UK,25-34,Male,free,2024-03-07
2085,Canada,25-34,Female,free,2022-06-29
2086,UK,25-34,Male,free,2023-11-17
2087,India,18-24,Male,premium,2022-11-21
2088,Australia,45+,Male,premium,2024-07-13
2089,Australia,45+,Male,premium,2023-09-15
2090,India,18-24,Other,free,2023-11-18
2091,Canada,18-24,Male,free,2023-04-20
2092,India,35-44,Female,free,2023-10-27
2093,Germany,35-44,Male,premium,2024-09-02
2094,USA,35-44,Female,free,2023-02-04
2095,Canada,25-34,Male,free,2024-05-17
2096,UK,35-44,Other,free,2022-08-05
2097,Germany,45+,Male,free,2024-03-19
2098,Canada,25-34,Male,premium,2024-08-18
2099,India,35-44,Other,free,2023-03-29
2100,India,25-34,Male,free,2023-02-08
2101,India,45+,Female,free,2024-08-22
2102,India,35-44,Male,premium,2024-07-20
2103,UK,45+,Male,free,2024-09-15
2104,Germany,45+,Male,premium,2022-08-28
2105,Australia,45+,Other,free,2024-01-08
2106,USA,35-44,Male,premium,2022-07-05
2107,UK,18-24,Male,premium,2022-02-17
2108,UK,35-44,Female,free,2024-09-04
2109,Australia,45+,Male,free,2023-01-21
2110,Australia,35-44,Male,free,2022-07-27
2111,USA,45+,Male,free,2022-06-06
2112,USA,18-24,Male,premium,2022-08-13
2113,Australia,25-34,Female,free,2022-05-24
2114,India,18-24,Female,free,2023-02-23
2115,UK,18-24,Other,free,2022-04-21
2116,Canada,25-34,Male,free,2024-04-09
2117,USA,35-44,Other,premium,2024-05-24
2118,USA,25-34,Other,free,2024-05-23
2119,Australia,35-44,Male,premium,2023-04-10
2120,Germany,35-44,Female,premium,2022-05-12
2121,Canada,45+,Female,free,2023-09-17
2122,Canada,45+,Male,free,2024-04-15
2123,USA,25-34,Male,premium,2024-08-04
2124,India,18-24,Female,free,2023-08-24
2125,Germany,25-34,Male,free,2023-11-04
2126,Canada,35-44,Male,free,2022-11-30
2127,USA,45+,Male,free,2024-07-08
2128,Canada,25-34,Female,premium,2022-03-16
2129,Germany,25-34,Other,free,2024-03-03
2130,Germany,45+,Other,free,2023-02-16
2131,UK,45+,Male,premium,2023-06-03
2132,Australia,45+,Female,premium,2023-09-17
2133,Australia,35-44,Male,free,2022-02-05
2134,USA,45+,Female,premium,2024-02-17
2135,Germany,18-24,Male,free,2023-09-17
2136,UK,25-34,Female,premium,2024-03-14
2137,UK,45+,Female,free,2022-08-11
2138,Canada,45+,Other,free,2023-12-24
2139,Canada,35-44,Male,premium,2023-06-14
2140,UK,35-44,Other,free,2022-08-29
2141,Canada,25-34,Other,premium,2022-05-14
2142,Germany,18-24,Female,free,2024-01-02
2143,India,25-34,Male,premium,2023-01-26
2144,Germany,45+,Female,premium,2022-04-12
2145,UK,18-24,Female,free,2023-10-14
2146,UK,18-24,Female,premium,2023-11-12
2147,Germany,18-24,Male,free,2023-05-13
2148,Canada,18-24,Male,premium,2023-05-26
2149,Canada,25-34,Female,free,2023-12-04
2150,Australia,35-44,Male,premium,2024-09-20
2151,UK,35-44,Female,free,2023-06-21
2152,USA,45+,Male,free,2024-09-03
2153,Australia,35-44,Male,free,2024-08-06
2154,Canada,35-44,Other,free,2023-06-29
2155,Germany,35-44,Female,premium,2022-12-09
2156,Canada,35-44,Other,free,2024-04-20
2157,Germany,45+,Other,free,2022-01-06
2158,Australia,25-34,Female,free,2024-08-15
2159,UK,18-24,Female,free,2022-07-13
2160,Canada,35-44,Male,free,2024-01-12
2161,Germany,25-34,Female,premium,2022-05-17
2162,UK,35-44,Other,premium,2024-04-14
2163,USA,35-44,Other,free,2024-06-30
2164,Germany,18-24,Female,free,2023-04-18
2165,Australia,18-24,Other,free,2022-08-04
2166,USA,18-24,Male,free,2022-12-15
2167,USA,35-44,Other,free,2024-05-25
2168,India,35-44,Male,premium,2022-07-02
2169,Canada,35-44,Other,free,2022-06-17
2170,Germany,18-24,Male,premium,2024-03-04
2171,USA,45+,Male,free,2022-02-07
2172,India,25-34,Female,free,2023-11-06
2173,Australia,45+,Male,free,2023-04-16
2174,UK,35-44,Female,free,2023-03-28
2175,Germany,35-44,Other,free,2024-08-12
2176,USA,45+,Other,premium,2023-05-05
2177,Canada,35-44,Other,free,2022-05-22
2178,India,25-34,Male,premium,2024-01-30
2179,USA,35-44,Other,free,2024-07-31
2180,Canada,25-34,Other,free,2022-04-13
2181,USA,45+,Female,free,2023-12-12
2182,Germany,45+,Female,free,2023-12-13
2183,Germany,35-44,Other,free,2022-02-11
2184,Germany,25-34,Other,free,2024-08-04
2185,Australia,35-44,Male,free,2022-05-27
2186,Australia,18-24,Male,free,2022-03-07
2187,India,18-24,Other,free,2024-07-31
2188,Germany,18-24,Female,free,2022-07-12
2189,Canada,18-24,Other,free,2022-10-25
2190,USA,35-44,Male,premium,2022-02-07
2191,UK,18-24,Female,free,2023-05-17
2192,Canada,25-34,Female,premium,2023-10-15
2193,Australia,45+,Male,free,2023-09-10
2194,Australia,45+,Other,premium,2023-03-04
2195,Canada,18-24,Other,free,2023-10-26
2196,Australia,18-24,Other,premium,2022-12-18
2197,Germany,18-24,Male,free,2024-07-14
2198,India,35-44,Female,premium,2022-11-22
2199,USA,45+,Male,free,2022-02-07
2200,India,18-24,Other,free,2022-04-07
2201,USA,25-34,Male,free,2022-04-18
2202,USA,18-24,Female,free,2023-09-23
2203,India,45+,Male,free,2022-05-31
2204,Canada,18-24,Other,free,2022-03-15
2205,USA,45+,Female,free,2022-02-26
2206,India,18-24,Male,premium,2024-05-27
2207,USA,25-34,Male,free,2022-12-01
2208,UK,18-24,Female,premium,2022-09-09
2209,Canada,25-34,Female,free,2024-07-07
2210,Germany,25-34,Other,free,2024-03-14
2211,USA,18-24,Female,premium,2024-04-04
2212,UK,25-34,Other,premium,2024-02-06
2213,Germany,35-44,Male,premium,2022-09-11
2214,Germany,18-24,Other,free,2023-01-20
2215,USA,18-24,Male,free,2023-04-01
2216,India,25-34,Female,free,2022-09-16
2217,USA,25-34,Male,free,2024-02-21
2218,UK,18-24,Female,free,2023-04-10
2219,Germany,35-44,Male,premium,2022-02-03
2220,USA,25-34,Male,premium,2023-05-10
2221,India,25-34,Male,free,2022-11-22
2222,USA,45+,Male,free,2024-04-16
2223,Canada,35-44,Other,premium,2022-08-26
2224,India,35-44,Male,free,2023-11-22
2225,UK,18-24,Other,free,2023-09-08
2226,Germany,35-44,Female,free,2023-06-25
2227,USA,18-24,Female,free,2024-01-09
2228,India,45+,Other,premium,2023-04-11
2229,Canada,35-44,Female,free,2024-01-14
2230,India,25-34,Female,free,2022-10-31
2231,Australia,45+,Male,free,2024-05-11
2232,Canada,18-24,Male,premium,2024-04-26
2233,UK,45+,Male,premium,2022-04-27
2234,Germany,18-24,Other,free,2022-07-26
2235,UK,45+,Other,free,2024-06-30
2236,USA,18-24,Female,free,2023-11-28
2237,India,35-44,Male,free,2023-04-26
2238,Australia,25-34,Other,free,2023-10-12
2239,Canada,18-24,Other,free,2023-02-07
2240,Canada,45+,Male,free,2024-09-23
2241,India,18-24,Other,free,2024-04-14
2242,Australia,18-24,Male,free,2023-11-07
2243,India,18-24,Female,premium,2024-06-18
2244,USA,45+,Female,free,2023-08-10
2245,UK,25-34,Female,free,2022-08-21
2246,Canada,35-44,Male,premium,2024-07-17
2247,USA,25-34,Other,free,2022-10-11
2248,UK,18-24,Female,premium,2023-04-25
2249,USA,45+,Female,free,2024-06-07
2250,Australia,25-34,Female,free,2024-02-06
2251,Canada,18-24,Other,premium,2024-09-02
2252,India,35-44,Other,free,2022-01-09
2253,India,35-44,Male,premium,2023-12-16
2254,UK,35-44,Female,free,2024-06-20
2255,Germany,18-24,Other,free,2023-01-14
2256,Australia,45+,Male,free,2024-03-27
2257,UK,25-34,Female,free,2023-08-26
2258,Germany,35-44,Other,free,2023-01-16
2259,USA,18-24,Other,free,2024-04-23
2260,Australia,18-24,Male,free,2023-10-24
2261,USA,25-34,Female,free,2022-12-26
2262,Canada,35-44,Female,premium,2022-06-25
2263,Australia,18-24,Other,free,2023-04-30
2264,Germany,25-34,Female,premium,2023-02-09
2265,Canada,45+,Male,free,2022-02-02
2266,India,45+,Other,free,2023-04-10
2267,Germany,45+,Other,premium,2023-11-27
2268,UK,35-44,Male,free,2022-06-06
2269,India,25-34,Other,free,2023-07-19
2270,India,25-34,Female,free,2024-03-18
2271,UK,18-24,Female,free,2022-07-21
2272,Australia,18-24,Other,free,2024-02-25
2273,India,18-24,Male,premium,2022-06-24
2274,Germany,25-34,Male,free,2022-09-01
2275,Canada,18-24,Female,premium,2022-09-26
2276,India,25-34,Male,free,2024-07-11
2277,Germany,25-34,Other,free,2023-03-22
2278,USA,45+,Other,free,2022-03-15
2279,Germany,18-24,Female,premium,2022-04-06
2280,Canada,45+,Female,premium,2024-05-22
2281,Germany,35-44,Female,free,2022-06-22
2282,UK,35-44,Male,free,2024-06-17
2283,Canada,35-44,Other,free,2023-02-10
2284,Australia,25-34,Other,free,2022-06-04
2285,USA,25-34,Other,free,2022-07-02
2286,UK,25-34,Female,premium,2022-11-19
2287,Australia,18-24,Other,free,2022-10-16
2288,Germany,45+,Male,premium,2022-09-15
2289,Canada,25-34,Male,free,2023-08-10
2290,USA,45+,Other,free,2022-06-23
2291,UK,45+,Female,free,2022-11-26
2292,Australia,45+,Other,premium,2022-08-19
2293,Australia,18-24,Male,premium,2024-01-29
2294,USA,18-24,Male,free,2022-06-10
2295,Germany,35-44,Male,free,2022-07-05
2296,USA,35-44,Other,free,2024-06-21
2297,Australia,45+,Male,free,2022-05-23
2298,India,35-44,Female,free,2022-10-09
2299,UK,45+,Other,premium,2024-06-25
2300,USA,18-24,Other,free,2023-10-02
2301,Australia,18-24,Male,premium,2023-11-09
2302,Germany,18-24,Male,free,2022-01-27
2303,Australia,25-34,Female,free,2022-09-03
2304,Germany,45+,Other,premium,2023-05-02
2305,USA,18-24,Male,free,2023-10-09
2306,Germany,45+,Female,premium,2024-06-15
2307,Canada,35-44,Male,free,2022-07-21
2308,Canada,35-44,Other,free,2022-01-21
2309,Canada,18-24,Male,premium,2023-08-14
2310,India,45+,Other,premium,2023-11-01
2311,USA,18-24,Male,free,2022-04-04
2312,Australia,35-44,Other,free,2022-01-08
2313,Australia,18-24,Female,premium,2023-04-17
2314,India,45+,Other,premium,2022-12-05
2315,Germany,35-44,Female,free,2022-09-16
2316,India,25-34,Other,premium,2022-02-24
2317,Germany,35-44,Female,free,2024-06-29
2318,Germany,25-34,Male,free,2023-07-02
2319,UK,18-24,Other,free,2022-01-06
2320,Australia,18-24,Male,free,2023-01-12
2321,Canada,45+,Female,premium,2023-07-08
2322,Germany,25-34,Other,free,2022-02-19
2323,UK,18-24,Other,premium,2022-04-22
2324,Australia,25-34,Male,free,2022-05-26
2325,Canada,18-24,Other,premium,2022-08-18
2326,Germany,35-44,Other,premium,2023-12-24
2327,Germany,18-24,Male,free,2023-05-12
2328,India,45+,Other,free,2022-11-02
2329,India,35-44,Male,free,2023-06-26
2330,Australia,45+,Male,premium,2023-04-06
2331,Canada,35-44,Male,premium,2024-03-17
2332,Germany,25-34,Male,free,2023-09-20
2333,Australia,45+,Male,premium,2024-06-26
2334,Australia,18-24,Female,free,2022-08-14
2335,USA,25-34,Female,free,2022-02-28
2336,India,18-24,Male,premium,2022-03-17
2337,Canada,35-44,Female,free,2023-03-04
2338,Germany,35-44,Female,premium,2023-12-29
2339,Australia,18-24,Other,free,2022-05-12
2340,Germany,18-24,Male,free,2024-07-20
2341,USA,25-34,Female,free,2023-05-13
2342,Canada,18-24,Other,free,2024-03-26
2343,Australia,45+,Other,premium,2024-06-28
2344,Germany,45+,Male,free,2023-08-16
2345,India,18-24,Male,free,2022-11-01
2346,USA,45+,Other,free,2022-03-08
2347,Canada,18-24,Male,free,2022-08-18
2348,USA,25-34,Male,premium,2024-09-09
2349,India,45+,Other,free,2022-11-29
2350,Canada,45+,Other,free,2024-06-23
2351,USA,18-24,Male,premium,2022-10-04
2352,UK,45+,Female,free,2024-05-22
2353,India,35-44,Male,premium,2023-08-07
2354,India,25-34,Female,free,2023-12-22
2355,India,25-34,Other,free,2024-02-23
2356,UK,45+,Female,premium,2022-05-24
2357,UK,45+,Other,premium,2022-09-08
2358,Germany,35-44,Male,free,2024-03-06
2359,Australia,35-44,Male,free,2023-11-22
2360,USA,45+,Other,free,2024-08-09
2361,Germany,45+,Other,free,2022-03-21
2362,USA,35-44,Other,premium,2022-02-26
2363,Australia,18-24,Male,free,2023-01-01
2364,UK,35-44,Male,free,2022-11-04
2365,Australia,18-24,Female,premium,2022-06-23
2366,UK,25-34,Other,free,2023-04-07
2367,Australia,25-34,Female,free,2024-01-20
2368,Germany,35-44,Male,premium,2023-11-09
2369,Canada,18-24,Female,premium,2023-08-19
2370,Germany,35-44,Female,free,2023-05-08
2371,USA,35-44,Male,free,2023-07-14
2372,Germany,18-24,Male,free,2023-10-01
2373,India,35-44,Other,free,2023-11-12
2374,USA,25-34,Female,free,2024-05-15
2375,Australia,45+,Male,premium,2023-01-09
2376,USA,45+,Male,premium,2024-08-12
2377,Canada,35-44,Female,premium,2022-12-15
2378,UK,18-24,Male,free,2022-03-08
2379,Australia,18-24,Other,premium,2022-11-26
2380,USA,25-34,Other,free,2024-05-01
2381,Australia,18-24,Female,free,2022-07-13
2382,Australia,18-24,Other,free,2022-06-04
2383,Australia,25-34,Male,free,2022-06-09
2384,UK,35-44,Male,premium,2023-11-27
2385,Germany,45+,Male,free,2022-09-23
2386,Australia,25-34,Male,free,2022-06-17
2387,India,35-44,Female,premium,2022-05-25
2388,Canada,25-34,Other,free,2022-07-05
2389,UK,35-44,Other,premium,2024-06-04
2390,USA,25-34,Male,free,2024-05-14
2391,UK,35-44,Female,free,2024-02-13
