session_id,listener_id,episode_id,listen_start_time,listen_minutes,completion_percent,device,platform
4181,2074,191,2024-06-18 02:14:00,29,61,Desktop,Android
4182,3516,282,2024-08-02 12:04:00,69,69,Tablet,iOS
4183,2193,260,2024-05-31 19:10:00,26,22,Tablet,iOS
4184,2894,336,2024-11-18 05:27:00,71,100,Desktop,Android
4185,1769,223,2024-09-22 10:41:00,51,96,Mobile,iOS
4186,241,340,2024-07-05 17:54:00,59,78,Desktop,iOS
4187,4161,312,2024-03-22 22:12:00,38,82,Desktop,Web
4188,4595,112,2024-05-08 10:15:00,85,86,Mobile,Web
4189,3528,306,2024-10-01 01:04:00,89,100,Desktop,iOS
4190,2504,164,2024-01-17 20:20:00,8,13,Mobile,Web
4191,2205,206,2024-01-05 01:44:00,60,100,Desktop,iOS
4192,2297,89,2024-04-10 19:21:00,78,69,Mobile,Web
4193,3830,229,2024-09-07 04:50:00,30,27,Tablet,Android
4194,2209,326,2024-11-17 23:24:00,45,45,Mobile,iOS
4195,4606,15,2024-03-11 11:26:00,9,13,Tablet,Android
4196,901,182,2024-03-08 23:31:00,5,5,Tablet,Web
4197,40,154,2024-12-02 06:18:00,44,100,Tablet,iOS
4198,2554,108,2024-02-03 04:45:00,44,100,Desktop,Web
4199,2170,351,2024-12-16 07:56:00,88,87,Mobile,Android
4200,2709,97,2024-02-21 03:48:00,11,9,Mobile,iOS
4201,2889,295,2024-03-26 13:41:00,4,8,Desktop,iOS
4202,3775,136,2024-08-10 23:03:00,20,23,Desktop,iOS
4203,2818,57,2024-09-25 12:24:00,89,100,Desktop,iOS
4204,4330,99,2024-12-12 11:56:00,71,66,Desktop,Android
4205,2804,42,2024-08-08 01:23:00,34,35,Tablet,Web
4206,663,300,2024-02-18 02:40:00,30,53,Desktop,Web
4207,2494,177,2024-12-16 07:30:00,46,83,Tablet,Android
4208,257,214,2024-04-05 18:33:00,18,24,Mobile,Android
4209,3733,103,2024-05-08 13:09:00,32,45,Mobile,iOS
4210,712,342,2024-07-10 14:26:00,41,54,Tablet,Web
4211,1367,218,2024-03-29 14:28:00,33,100,Mobile,Web
4212,2110,270,2024-12-01 15:05:00,16,20,Desktop,iOS
4213,116,302,2024-08-05 19:29:00,80,100,Mobile,iOS
4214,4944,221,2024-04-30 21:06:00,31,100,Tablet,Android
4215,605,224,2024-06-08 11:27:00,64,100,Mobile,Web
4216,2703,370,2024-10-29 18:25:00,79,65,Mobile,iOS
4217,3431,226,2024-02-21 05:54:00,30,29,Mobile,Android
4218,1878,272,2024-01-20 10:31:00,72,87,Tablet,Android
4219,741,337,2024-03-18 01:57:00,38,38,Mobile,Android
4220,4980,125,2024-07-06 01:34:00,52,98,Tablet,iOS
4221,4530,90,2024-05-06 08:42:00,31,100,Mobile,Android
4222,2964,190,2024-08-26 06:18:00,57,90,Tablet,Web
4223,524,57,2024-10-29 00:49:00,43,82,Tablet,Android
4224,2120,100,2024-12-28 06:55:00,11,13,Tablet,Android
4225,2038,224,2024-04-25 02:53:00,79,100,Mobile,Web
4226,1285,341,2024-09-04 04:03:00,75,98,Tablet,Web
4227,879,165,2024-03-16 23:19:00,3,5,Tablet,iOS
4228,3832,310,2024-06-22 02:11:00,17,26,Desktop,iOS
4229,1325,261,2024-03-13 23:23:00,15,21,Tablet,iOS
4230,439,375,2024-04-27 21:06:00,65,84,Mobile,iOS
4231,803,304,2024-07-22 19:21:00,71,100,Mobile,Android
4232,3627,112,2024-08-10 16:31:00,87,100,Mobile,iOS
4233,2941,71,2024-12-15 15:24:00,73,91,Desktop,iOS
4234,3622,330,2024-10-31 21:07:00,38,64,Tablet,iOS
4235,3057,101,2024-05-20 10:50:00,8,17,Mobile,iOS
4236,1455,4,2024-11-26 12:52:00,17,14,Tablet,Web
4237,2000,287,2024-11-09 01:10:00,64,74,Mobile,Web
4238,2537,327,2024-03-28 20:17:00,45,100,Desktop,Web
4239,3275,232,2024-05-01 22:08:00,51,100,Mobile,Android
4240,70,310,2024-07-27 23:22:00,27,55,Tablet,Android
4241,2851,153,2024-10-01 04:59:00,81,100,Mobile,Android
4242,4438,259,2024-02-08 08:18:00,13,65,Tablet,Web
4243,1083,229,2024-01-25 10:42:00,23,95,Mobile,iOS
4244,2004,144,2024-02-21 18:37:00,49,100,Desktop,iOS
4245,1220,2,2024-10-01 22:26:00,13,28,Tablet,iOS
4246,2963,121,2024-10-08 06:43:00,23,100,Tablet,Web
4247,630,386,2024-09-24 04:08:00,87,100,Tablet,Web
4248,3368,114,2024-05-01 18:20:00,54,100,Tablet,Web
4249,705,333,2024-05-05 12:59:00,90,100,Tablet,iOS
4250,3817,384,2024-12-27 10:27:00,66,73,Tablet,Android
4251,3510,247,2024-01-22 00:47:00,24,100,Desktop,iOS
4252,662,132,2024-02-21 01:43:00,90,84,Desktop,iOS
4253,3742,59,2024-05-17 19:08:00,56,100,Desktop,iOS
4254,4368,311,2024-04-02 07:23:00,42,100,Desktop,iOS
4255,4335,191,2024-02-26 19:56:00,11,9,Mobile,Web
4256,2170,330,2024-05-12 12:24:00,39,63,Desktop,Web
4257,3872,73,2024-06-25 11:33:00,79,100,Desktop,iOS
4258,4916,96,2024-09-12 02:40:00,59,85,Mobile,Android
4259,3655,376,2024-02-29 23:29:00,88,74,Tablet,Web
4260,4100,213,2024-05-03 19:57:00,19,27,Desktop,Android
4261,873,69,2024-07-14 15:02:00,52,46,Tablet,iOS
4262,207,191,2024-04-16 15:39:00,47,60,Mobile,iOS
4263,4461,269,2024-05-26 01:35:00,62,56,Mobile,Web
4264,1146,112,2024-05-27 22:46:00,88,89,Desktop,iOS
4265,2474,153,2024-03-31 16:52:00,51,80,Desktop,iOS
4266,1790,1,2024-02-26 02:26:00,38,37,Desktop,Android
4267,793,351,2024-11-16 22:54:00,39,100,Mobile,Android
4268,1521,152,2024-02-27 20:30:00,66,100,Desktop,Web
4269,3453,107,2024-09-02 00:55:00,54,100,Desktop,Android
4270,2566,194,2024-07-17 20:14:00,69,79,Tablet,Android
4271,179,111,2024-10-13 07:53:00,49,57,Mobile,iOS
4272,2280,278,2024-12-15 20:35:00,29,37,Tablet,iOS
4273,3290,374,2024-02-10 11:45:00,30,29,Tablet,iOS
4274,1188,362,2024-12-04 21:58:00,77,100,Mobile,Android
4275,473,197,2024-04-24 09:33:00,43,47,Mobile,iOS
4276,2165,26,2024-12-17 04:57:00,49,44,Tablet,iOS
4277,672,279,2024-03-06 17:31:00,58,100,Mobile,Android
4278,3931,64,2024-01-11 02:59:00,67,100,Tablet,iOS
4279,3657,357,2024-07-24 22:15:00,75,66,Mobile,Android
4280,2742,347,2024-11-09 17:46:00,58,70,Tablet,Android
4281,4724,245,2024-11-10 15:19:00,37,41,Tablet,Web
4282,466,162,2024-02-24 16:44:00,21,65,Mobile,iOS
4283,2287,280,2024-06-20 14:15:00,53,45,Desktop,Web
4284,778,284,2024-12-05 03:28:00,80,96,Mobile,Android
4285,631,253,2024-12-16 10:41:00,28,29,Desktop,iOS
4286,776,209,2024-03-27 20:21:00,26,96,Desktop,Android
4287,2887,230,2024-07-31 03:31:00,23,20,Desktop,Web
4288,2500,312,2024-09-06 19:08:00,53,100,Tablet,iOS
4289,727,294,2024-12-19 20:08:00,28,34,Tablet,Web
4290,4795,28,2024-03-26 23:48:00,51,62,Mobile,iOS
4291,1698,330,2024-02-09 14:32:00,2,5,Desktop,Android
4292,1545,350,2024-02-28 13:16:00,90,100,Mobile,Web
4293,1594,216,2024-05-03 02:37:00,16,13,Desktop,Web
4294,4317,169,2024-01-19 01:32:00,35,39,Desktop,Web
4295,4933,29,2024-12-10 05:34:00,32,42,Tablet,Android
4296,2424,191,2024-06-19 17:11:00,67,58,Mobile,Android
4297,3450,121,2024-10-27 18:42:00,88,96,Mobile,iOS
4298,3948,143,2024-11-19 05:15:00,28,30,Mobile,Android
4299,2802,55,2024-05-19 02:22:00,57,48,Tablet,Web
4300,1510,166,2024-11-18 08:40:00,72,100,Desktop,Android
4301,1471,55,2024-04-06 13:51:00,24,22,Mobile,iOS
4302,4441,203,2024-11-02 08:54:00,30,34,Desktop,Android
4303,801,107,2024-06-11 07:58:00,72,100,Mobile,Android
4304,3192,112,2024-05-04 00:17:00,7,7,Desktop,Web
4305,3277,267,2024-06-21 21:13:00,85,77,Mobile,Web
4306,4810,220,2024-06-05 12:22:00,90,90,Tablet,Web
4307,3808,70,2024-01-17 19:11:00,81,100,Tablet,Web
4308,4960,91,2024-08-23 16:30:00,90,100,Tablet,iOS
4309,2693,334,2024-07-24 17:20:00,12,17,Mobile,iOS
4310,1690,111,2024-04-08 14:38:00,80,100,Desktop,iOS
4311,3918,355,2024-09-02 22:25:00,18,60,Mobile,Web
4312,2407,6,2024-03-08 22:12:00,24,44,Mobile,Web
4313,1399,377,2024-12-18 21:03:00,35,100,Tablet,Web
4314,1881,32,2024-05-05 06:18:00,53,52,Tablet,iOS
4315,3555,161,2024-02-18 18:34:00,40,100,Mobile,Web
4316,2540,149,2024-05-31 18:52:00,35,97,Desktop,iOS
4317,253,81,2024-05-05 12:33:00,89,100,Mobile,Web
4318,4923,158,2024-06-28 23:56:00,57,85,Mobile,iOS
4319,4217,219,2024-06-21 14:13:00,85,100,Desktop,iOS
4320,4719,146,2024-09-10 11:59:00,14,25,Mobile,Web
4321,4417,318,2024-08-27 01:19:00,9,23,Desktop,Android
4322,1100,154,2024-12-16 21:37:00,42,100,Tablet,iOS
4323,4167,92,2024-12-07 02:24:00,50,100,Mobile,Web
4324,1636,163,2024-11-11 09:07:00,50,90,Mobile,Web
4325,4735,304,2024-11-20 05:57:00,23,100,Mobile,Android
4326,3132,365,2024-10-25 22:39:00,49,70,Desktop,Web
4327,1420,86,2024-04-29 07:54:00,73,100,Tablet,Android
4328,765,292,2024-02-03 21:20:00,33,100,Tablet,iOS
4329,4988,347,2024-04-28 10:25:00,3,5,Mobile,Android
4330,1219,151,2024-08-05 22:59:00,1,5,Mobile,Web
4331,1539,139,2024-04-13 10:14:00,53,100,Tablet,Web
4332,4414,310,2024-05-11 07:07:00,30,66,Desktop,Android
4333,840,378,2024-08-11 20:53:00,68,100,Desktop,Web
4334,306,260,2024-07-04 09:49:00,56,49,Mobile,Android
4335,2041,373,2024-07-15 21:10:00,72,100,Mobile,Web
4336,2702,176,2024-05-17 06:58:00,3,5,Desktop,iOS
4337,4732,178,2024-10-13 21:37:00,21,18,Tablet,Web
4338,3058,312,2024-11-19 00:16:00,35,46,Mobile,Web
4339,3498,310,2024-06-16 07:09:00,55,100,Desktop,Web
4340,788,241,2024-01-23 08:49:00,52,91,Desktop,iOS
4341,4502,268,2024-01-20 20:12:00,26,100,Tablet,Android
4342,2245,70,2024-08-21 07:14:00,71,88,Desktop,Android
4343,3293,342,2024-08-10 14:40:00,49,60,Desktop,Web
4344,4415,313,2024-08-21 00:33:00,75,100,Desktop,Web
4345,873,235,2024-01-12 14:47:00,90,92,Tablet,iOS
4346,697,134,2024-02-12 02:45:00,80,100,Mobile,iOS
4347,4290,134,2024-06-21 13:23:00,58,100,Desktop,Android
4348,3432,222,2024-11-30 11:33:00,42,100,Mobile,Web
4349,4139,217,2024-02-19 13:07:00,3,5,Desktop,Web
4350,2397,134,2024-12-15 06:10:00,73,68,Mobile,Android
4351,1700,189,2024-08-10 19:38:00,79,82,Tablet,Android
4352,153,143,2024-01-09 22:02:00,42,37,Desktop,Android
4353,3347,363,2024-04-27 16:32:00,74,63,Desktop,Android
4354,374,70,2024-10-14 14:50:00,34,91,Mobile,Android
4355,4400,301,2024-08-16 04:14:00,22,38,Desktop,iOS
4356,1066,170,2024-05-03 18:23:00,8,7,Desktop,Web
4357,4019,220,2024-07-11 10:16:00,23,20,Tablet,iOS
4358,3370,128,2024-05-27 19:33:00,67,69,Mobile,Web
4359,3336,287,2024-07-16 06:41:00,7,7,Desktop,Web
4360,2874,114,2024-02-13 00:44:00,3,5,Mobile,iOS
4361,3599,282,2024-11-03 11:22:00,74,100,Mobile,Web
4362,1708,1,2024-09-14 12:35:00,38,39,Mobile,Web
4363,4012,236,2024-07-11 16:12:00,45,54,Mobile,iOS
4364,3173,168,2024-01-27 06:37:00,54,100,Tablet,Android
4365,1767,130,2024-05-24 07:12:00,39,38,Tablet,Web
4366,2115,207,2024-11-02 12:53:00,66,57,Tablet,Web
4367,2004,120,2024-02-06 23:00:00,14,16,Mobile,iOS
4368,1822,190,2024-08-03 03:01:00,57,56,Desktop,Web
4369,392,230,2024-08-16 10:17:00,29,96,Desktop,Android
4370,3777,237,2024-12-11 14:06:00,55,100,Mobile,Android
4371,2008,201,2024-06-09 23:46:00,57,68,Mobile,Web
4372,4541,310,2024-09-10 09:02:00,63,52,Desktop,Android
4373,2234,351,2024-05-02 09:44:00,37,37,Tablet,Web
4374,2739,71,2024-04-07 15:13:00,76,100,Tablet,Android
4375,2079,15,2024-07-18 15:53:00,31,41,Desktop,Web
4376,3894,145,2024-03-17 00:46:00,4,8,Desktop,Android
4377,3828,182,2024-11-01 15:11:00,11,20,Desktop,iOS
4378,2442,46,2024-08-29 07:05:00,10,18,Tablet,iOS
4379,487,319,2024-01-17 21:57:00,76,100,Tablet,iOS
4380,4678,143,2024-07-28 12:43:00,5,5,Desktop,Android
4381,4148,77,2024-05-28 08:59:00,31,28,Desktop,iOS
4382,4304,171,2024-08-04 12:28:00,84,84,Mobile,Android
4383,1477,103,2024-07-29 14:40:00,87,100,Mobile,Web
4384,111,19,2024-01-15 19:28:00,34,45,Tablet,iOS
4385,575,31,2024-06-06 19:57:00,32,26,Tablet,Android
4386,3453,40,2024-12-18 20:24:00,11,12,Tablet,Web
4387,4847,377,2024-02-11 02:57:00,52,94,Tablet,iOS
4388,2608,258,2024-08-17 09:26:00,28,25,Desktop,Android
4389,627,160,2024-08-17 14:30:00,40,53,Mobile,Web
4390,3346,262,2024-01-01 09:34:00,63,63,Tablet,Android
4391,4781,211,2024-11-29 13:05:00,52,52,Tablet,iOS
4392,130,380,2024-03-09 12:35:00,48,45,Desktop,Android
4393,4919,301,2024-09-26 21:54:00,48,100,Tablet,iOS
4394,2263,368,2024-04-29 23:36:00,22,21,Mobile,iOS
4395,1479,295,2024-08-04 09:45:00,24,30,Mobile,Android
4396,2280,247,2024-11-15 18:15:00,88,100,Desktop,iOS
4397,1275,35,2024-06-30 02:17:00,33,100,Mobile,iOS
4398,4358,199,2024-06-06 16:32:00,49,100,Desktop,Android
4399,1996,110,2024-02-16 08:38:00,71,78,Desktop,Web
4400,4099,174,2024-08-21 10:12:00,22,45,Desktop,iOS
4401,22,97,2024-05-14 09:37:00,42,45,Mobile,iOS
4402,1364,370,2024-09-15 16:24:00,29,25,Tablet,iOS
4403,2928,43,2024-12-15 23:52:00,69,62,Desktop,Android
4404,2541,255,2024-02-18 06:57:00,62,100,Mobile,iOS
4405,3003,40,2024-04-06 00:17:00,65,64,Mobile,Android
4406,4212,192,2024-08-02 10:51:00,26,53,Tablet,iOS
4407,2862,108,2024-10-02 12:26:00,80,97,Tablet,iOS
4408,975,251,2024-06-16 11:43:00,71,77,Tablet,Web
4409,475,296,2024-12-27 23:07:00,67,100,Mobile,iOS
4410,4539,193,2024-09-22 03:46:00,43,70,Desktop,Android
4411,2828,318,2024-10-02 07:00:00,23,54,Mobile,Web
4412,1806,160,2024-10-19 03:07:00,69,61,Tablet,Web
4413,337,375,2024-09-29 02:13:00,8,20,Desktop,Android
4414,1549,133,2024-11-06 05:54:00,17,16,Desktop,iOS
4415,843,353,2024-10-21 15:48:00,78,100,Tablet,iOS
4416,427,301,2024-02-02 17:34:00,14,37,Desktop,iOS
4417,3869,99,2024-02-14 10:05:00,38,100,Tablet,Android
4418,722,101,2024-06-19 21:53:00,32,100,Desktop,Android
4419,1604,28,2024-04-24 01:19:00,9,16,Mobile,iOS
4420,2518,152,2024-08-13 18:11:00,2,5,Mobile,Web
4421,818,25,2024-07-27 12:18:00,79,72,Tablet,Web
4422,2483,340,2024-08-21 13:53:00,41,74,Tablet,Web
4423,3541,122,2024-06-04 04:05:00,40,71,Tablet,Web
4424,1506,306,2024-03-13 13:52:00,76,100,Tablet,Web
4425,2187,175,2024-08-01 10:28:00,20,90,Tablet,iOS
4426,844,12,2024-12-21 13:03:00,54,100,Tablet,Android
4427,765,9,2024-12-25 17:58:00,8,7,Tablet,iOS
4428,1312,341,2024-03-04 13:48:00,33,100,Tablet,iOS
4429,3420,258,2024-12-17 02:51:00,17,50,Tablet,Android
4430,2916,327,2024-11-28 13:00:00,52,100,Tablet,Web
4431,3125,75,2024-04-09 21:33:00,4,5,Desktop,Android
4432,4694,363,2024-01-02 00:22:00,12,10,Desktop,Web
4433,1888,72,2024-11-20 21:37:00,85,72,Tablet,Android
4434,4033,67,2024-11-17 15:33:00,17,20,Mobile,Web
4435,1649,81,2024-01-24 22:01:00,19,100,Tablet,Android
4436,2190,287,2024-09-09 04:23:00,44,47,Desktop,iOS
4437,4559,238,2024-11-08 11:56:00,16,48,Mobile,Android
4438,2742,96,2024-12-12 17:28:00,6,10,Tablet,iOS
4439,1208,324,2024-01-09 12:58:00,67,100,Mobile,Android
4440,4526,15,2024-04-03 08:56:00,23,19,Mobile,Android
4441,2938,154,2024-08-18 13:37:00,62,100,Tablet,Web
4442,2795,22,2024-05-11 02:50:00,75,100,Tablet,Web
4443,4788,259,2024-07-19 23:28:00,43,61,Desktop,iOS
4444,289,49,2024-11-17 12:05:00,50,87,Desktop,iOS
4445,1807,264,2024-09-28 17:21:00,72,93,Tablet,Android
4446,3121,178,2024-11-10 21:16:00,55,52,Mobile,iOS
4447,1688,200,2024-08-01 22:05:00,85,100,Mobile,iOS
4448,4847,12,2024-04-09 18:58:00,12,44,Desktop,iOS
4449,2290,247,2024-12-06 15:15:00,76,100,Mobile,Web
4450,127,110,2024-04-16 11:14:00,66,100,Mobile,Web
4451,2101,267,2024-06-14 08:23:00,76,64,Tablet,iOS
4452,4666,149,2024-10-28 04:09:00,40,100,Desktop,Android
4453,4616,375,2024-04-29 10:30:00,7,11,Desktop,iOS
4454,4595,123,2024-02-17 13:57:00,76,100,Desktop,iOS
4455,462,289,2024-04-23 04:18:00,43,39,Tablet,Web
4456,3227,253,2024-10-11 08:43:00,2,5,Tablet,Web
4457,3310,321,2024-07-30 11:19:00,68,61,Desktop,Web
4458,1223,304,2024-12-05 22:36:00,22,35,Tablet,Web
4459,1521,82,2024-10-01 00:03:00,68,100,Mobile,Web
4460,1789,79,2024-04-17 01:25:00,32,51,Desktop,Web
4461,4213,176,2024-06-01 23:15:00,55,66,Desktop,Android
4462,3355,328,2024-01-10 20:50:00,64,81,Desktop,Android
4463,2654,283,2024-05-17 09:34:00,29,38,Tablet,Android
4464,4710,244,2024-02-10 07:53:00,43,100,Desktop,Web
4465,1644,42,2024-06-25 23:20:00,62,100,Tablet,Android
4466,4913,322,2024-12-24 21:15:00,21,26,Desktop,Android
4467,4403,363,2024-02-14 23:24:00,59,100,Mobile,Web
4468,2385,270,2024-03-21 14:37:00,50,49,Desktop,Android
4469,986,384,2024-11-11 21:07:00,84,100,Desktop,Android
4470,2107,172,2024-11-09 13:52:00,29,59,Desktop,Android
4471,590,184,2024-06-08 03:48:00,83,100,Tablet,Android
4472,3610,272,2024-05-01 00:16:00,77,100,Mobile,Web
4473,1693,180,2024-04-04 02:04:00,65,54,Mobile,Android
4474,1571,20,2024-06-16 19:38:00,11,9,Desktop,Web
4475,1272,89,2024-03-05 17:53:00,36,100,Desktop,Web
4476,1762,157,2024-03-26 16:22:00,85,93,Desktop,Android
4477,4533,25,2024-09-23 08:40:00,73,76,Desktop,Web
4478,404,43,2024-01-18 09:22:00,82,100,Mobile,iOS
4479,1611,154,2024-02-06 11:23:00,71,100,Mobile,Android
4480,1983,192,2024-07-23 16:35:00,68,100,Mobile,Android
4481,2674,134,2024-01-09 11:46:00,35,51,Mobile,Web
4482,1264,202,2024-08-11 16:32:00,6,6,Desktop,Web
4483,3301,325,2024-09-10 04:38:00,90,100,Mobile,Web
4484,2726,384,2024-12-22 10:12:00,27,41,Tablet,Web
4485,516,55,2024-03-19 18:06:00,77,74,Desktop,Android
4486,3641,379,2024-03-19 17:06:00,81,79,Desktop,Web
4487,349,88,2024-06-13 22:09:00,11,18,Tablet,iOS
4488,4564,126,2024-09-11 15:29:00,3,5,Desktop,Android
4489,4498,72,2024-07-16 06:13:00,12,34,Desktop,Android
4490,1783,311,2024-09-01 21:53:00,48,73,Tablet,Android
4491,2364,384,2024-08-16 19:09:00,51,100,Tablet,iOS
4492,3937,176,2024-10-15 23:47:00,11,11,Tablet,iOS
4493,4974,259,2024-09-04 12:47:00,9,12,Desktop,iOS
4494,1255,294,2024-05-21 10:12:00,87,84,Mobile,Android
4495,4949,85,2024-12-10 03:25:00,44,100,Desktop,Android
4496,4436,92,2024-12-10 08:20:00,67,59,Tablet,Web
4497,2756,340,2024-05-19 15:01:00,74,98,Desktop,Android
4498,2872,195,2024-01-19 16:25:00,41,46,Mobile,Android
4499,2672,156,2024-11-28 07:10:00,79,100,Tablet,Android
4500,1824,222,2024-12-02 16:48:00,69,92,Mobile,Android
4501,3364,289,2024-01-02 19:52:00,23,69,Desktop,Web
4502,441,250,2024-05-03 10:11:00,52,50,Mobile,Android
4503,1725,185,2024-08-26 04:15:00,76,100,Mobile,Web
4504,392,57,2024-11-25 08:36:00,16,28,Desktop,Android
4505,1874,148,2024-05-03 22:38:00,79,100,Mobile,Web
4506,2150,356,2024-03-09 05:54:00,69,90,Desktop,Android
4507,3837,257,2024-05-10 03:32:00,44,66,Mobile,Android
4508,2215,332,2024-06-07 03:15:00,82,100,Desktop,Web
4509,2694,333,2024-04-19 21:08:00,48,64,Tablet,Android
4510,1243,122,2024-07-06 12:43:00,19,22,Desktop,Web
4511,145,346,2024-06-25 16:35:00,75,65,Tablet,Web
4512,2470,250,2024-02-20 22:18:00,47,59,Desktop,Android
4513,363,80,2024-05-14 21:26:00,68,60,Tablet,iOS
4514,1585,211,2024-04-19 22:21:00,22,48,Tablet,Android
4515,3638,1,2024-08-26 03:28:00,39,100,Desktop,Android
4516,4858,228,2024-02-19 08:41:00,82,77,Tablet,Android
4517,4833,251,2024-05-28 04:14:00,89,100,Tablet,Android
4518,2617,293,2024-09-22 07:23:00,44,100,Desktop,Android
4519,3055,366,2024-03-03 15:45:00,52,100,Mobile,iOS
4520,4985,199,2024-02-09 15:42:00,13,76,Desktop,Web
4521,256,338,2024-02-23 14:57:00,6,5,Tablet,iOS
4522,3140,236,2024-11-26 09:12:00,74,63,Tablet,iOS
4523,4005,279,2024-11-01 06:04:00,56,53,Tablet,Android
4524,2571,349,2024-12-26 05:19:00,13,20,Mobile,Web
4525,2992,297,2024-10-08 19:58:00,31,31,Desktop,Android
4526,3292,347,2024-04-11 14:37:00,32,53,Desktop,iOS
4527,3015,345,2024-09-26 20:17:00,46,43,Desktop,iOS
4528,4007,30,2024-03-09 18:13:00,59,100,Tablet,iOS
4529,2213,44,2024-06-25 03:38:00,28,63,Mobile,Web
4530,60,39,2024-01-25 20:36:00,35,89,Desktop,Android
4531,1352,253,2024-11-10 07:44:00,82,100,Desktop,Android
4532,1844,161,2024-10-17 14:07:00,62,58,Desktop,iOS
4533,2196,267,2024-12-26 22:47:00,3,7,Mobile,Web
4534,423,234,2024-04-26 12:25:00,87,81,Tablet,Android
4535,2989,288,2024-01-13 17:31:00,20,31,Mobile,Android
4536,1487,343,2024-08-29 20:10:00,54,100,Desktop,Web
4537,560,73,2024-09-24 13:19:00,65,58,Desktop,Web
4538,850,46,2024-03-06 06:41:00,17,16,Mobile,iOS
4539,2162,321,2024-06-14 05:25:00,85,100,Desktop,iOS
4540,887,300,2024-11-24 18:39:00,63,54,Tablet,iOS
4541,2730,317,2024-06-12 15:24:00,40,61,Desktop,Web
4542,2236,194,2024-04-19 06:10:00,48,46,Desktop,Web
4543,2598,144,2024-02-26 17:46:00,37,100,Mobile,Web
4544,4361,341,2024-02-13 07:17:00,90,100,Desktop,Android
4545,1537,262,2024-06-22 04:55:00,3,5,Mobile,iOS
4546,4528,332,2024-02-21 23:33:00,83,98,Tablet,iOS
4547,3642,370,2024-06-03 03:24:00,55,68,Tablet,Android
4548,4069,42,2024-12-09 04:35:00,34,53,Mobile,iOS
4549,611,134,2024-05-04 06:46:00,85,100,Mobile,Android
4550,2187,31,2024-04-04 15:07:00,13,44,Mobile,Web
4551,1697,200,2024-01-01 17:20:00,2,5,Desktop,Android
4552,2385,240,2024-10-20 00:21:00,62,100,Desktop,Web
4553,3959,223,2024-05-01 15:52:00,14,16,Desktop,iOS
4554,4946,192,2024-08-03 22:19:00,1,5,Desktop,Web
4555,539,326,2024-02-18 17:01:00,54,100,Mobile,iOS
4556,2310,280,2024-07-21 19:08:00,68,83,Mobile,Web
4557,2456,53,2024-10-21 07:35:00,65,100,Mobile,iOS
4558,1326,199,2024-06-17 13:40:00,39,39,Desktop,Web
4559,3518,240,2024-10-28 20:55:00,39,100,Mobile,Android
4560,304,166,2024-04-28 20:47:00,88,79,Tablet,iOS
4561,3170,129,2024-10-16 16:36:00,73,100,Tablet,iOS
4562,1880,153,2024-12-04 03:54:00,17,29,Tablet,Web
4563,3692,350,2024-10-09 02:21:00,7,23,Tablet,Android
4564,4577,294,2024-07-22 18:35:00,13,33,Mobile,Web
4565,3206,238,2024-05-21 05:58:00,2,5,Mobile,Android
4566,2021,35,2024-11-22 13:35:00,77,100,Tablet,iOS
4567,2793,88,2024-01-02 04:47:00,52,44,Mobile,iOS
4568,3469,293,2024-12-28 17:24:00,4,5,Desktop,Android
4569,2264,264,2024-11-04 07:54:00,2,6,Mobile,Android
4570,4467,119,2024-06-01 06:33:00,65,54,Tablet,Web
4571,678,3,2024-08-17 08:10:00,53,86,Desktop,iOS
4572,3933,160,2024-07-12 19:35:00,44,93,Mobile,Web
4573,2828,63,2024-02-11 10:23:00,4,11,Mobile,iOS
4574,1234,279,2024-02-14 19:30:00,32,82,Desktop,Android
4575,4205,326,2024-09-03 19:19:00,75,71,Tablet,iOS
4576,1807,174,2024-02-21 16:49:00,78,100,Desktop,iOS
4577,3981,359,2024-01-17 11:47:00,4,10,Desktop,Web
4578,3702,30,2024-02-07 04:25:00,74,100,Desktop,Web
4579,3130,3,2024-07-19 08:38:00,43,100,Tablet,iOS
4580,4549,303,2024-05-02 15:17:00,42,100,Desktop,Web
4581,2121,60,2024-07-25 15:36:00,72,98,Desktop,Web
4582,3569,32,2024-05-23 07:39:00,2,5,Desktop,Android
4583,4810,367,2024-11-21 22:48:00,59,58,Mobile,iOS
4584,3871,122,2024-04-25 06:02:00,6,13,Desktop,Web
4585,3443,384,2024-09-12 09:00:00,58,100,Desktop,iOS
4586,3,155,2024-09-30 01:28:00,70,100,Tablet,Android
4587,3595,372,2024-10-04 03:09:00,28,96,Desktop,Android
4588,161,175,2024-09-04 01:45:00,38,100,Desktop,Web
4589,4782,185,2024-06-02 16:17:00,75,70,Desktop,iOS
4590,862,56,2024-10-21 16:08:00,7,9,Desktop,Android
4591,3683,186,2024-06-28 14:16:00,38,37,Desktop,Android
4592,1228,263,2024-08-21 05:10:00,73,62,Mobile,Android
4593,4724,108,2024-06-21 09:09:00,38,48,Tablet,iOS
4594,1665,297,2024-09-16 08:48:00,2,5,Tablet,Android
4595,4329,179,2024-08-10 12:56:00,54,100,Tablet,Web
4596,4895,94,2024-07-27 02:18:00,84,79,Mobile,Web
4597,1084,210,2024-01-18 21:19:00,71,94,Desktop,Android
4598,3738,225,2024-08-27 01:23:00,77,100,Tablet,iOS
4599,4666,290,2024-07-11 07:36:00,53,100,Desktop,Android
4600,4828,95,2024-12-09 02:54:00,57,100,Mobile,Android
4601,1953,184,2024-10-10 20:22:00,16,51,Desktop,iOS
